      subject           activity tBodyAccmeanX tBodyAccmeanY tBodyAccmeanZ tGravityAccmeanX tGravityAccmeanY tGravityAccmeanZ tBodyAccJerkmeanX tBodyAccJerkmeanY tBodyAccJerkmeanZ tBodyGyromeanX
150         1 WALKING_DOWNSTAIRS   0.205351490 -3.807358e-03 -3.262883e-02       0.93764095    -2.485110e-01    -2.579633e-02      4.039387e-01     -1.718263e-01     -3.988958e-01   3.821751e-01
151         1   WALKING_UPSTAIRS   0.183603720 -7.655873e-02 -4.695610e-02       0.93935459    -2.809961e-01    -7.822989e-02      2.587920e-01      1.193860e-01     -2.051499e-01   2.210553e-01
152         1   WALKING_UPSTAIRS   0.279182730 -3.696568e-02 -1.336043e-01       0.90782845    -3.163938e-01    -6.248424e-02      1.486594e-01      5.863467e-02     -1.544199e-01   9.154956e-02
153         1   WALKING_UPSTAIRS   0.301162410 -1.759296e-03 -1.068304e-01       0.90332145    -3.287807e-01    -6.975337e-02      8.997080e-02     -2.916740e-01     -1.479337e-01   4.014942e-01
154         1   WALKING_UPSTAIRS   0.293410970 -1.871452e-02 -6.615908e-02       0.91286572    -3.253759e-01    -7.007882e-02      1.767221e-01     -3.540711e-01     -2.084567e-01   2.418691e-01
155         1   WALKING_UPSTAIRS   0.230309900  2.173712e-03 -4.310313e-02       0.91968631    -3.232774e-01    -5.372889e-02      4.404737e-02      3.449835e-02      7.755749e-02  -1.183211e-01
156         1   WALKING_UPSTAIRS   0.158516510  4.256145e-03 -1.877921e-02       0.91447109    -3.198971e-01    -3.241345e-02      8.675150e-02      5.604676e-01      9.151310e-02   1.068370e-01
157         1   WALKING_UPSTAIRS   0.215245320 -3.262800e-02 -1.189656e-01       0.91307417    -3.166594e-01    -2.106511e-02      1.946549e-01      2.603177e-01     -2.874213e-02  -1.133225e-01
158         1   WALKING_UPSTAIRS   0.271477420 -3.074609e-02 -1.562324e-01       0.91214896    -3.259605e-01    -3.542536e-02      7.065462e-02      7.053954e-02     -6.408421e-03  -4.121534e-01
159         1   WALKING_UPSTAIRS   0.140858770 -6.826173e-02 -7.211572e-02       0.93206988    -3.192006e-01    -6.375976e-02      2.674374e-01     -7.056675e-02      7.591256e-02   2.141546e-01
160         1   WALKING_UPSTAIRS   0.231459460 -1.334031e-02 -9.236798e-02       0.90583998    -3.528487e-01    -5.808765e-02      8.686339e-02     -2.675942e-02      9.998114e-02   1.574202e-01
161         1   WALKING_UPSTAIRS   0.295692890 -1.729100e-02 -9.992782e-02       0.89842695    -3.561928e-01    -5.827638e-02      8.066030e-03      1.379564e-01     -6.330757e-02   3.938260e-01
162         1   WALKING_UPSTAIRS   0.344082920 -1.966516e-02 -1.419520e-01       0.89521737    -3.557960e-01    -5.349995e-02      3.904900e-02      2.846539e-02     -3.625182e-02   1.233939e-01
163         1   WALKING_UPSTAIRS   0.332992520 -3.031228e-02 -1.136005e-01       0.89888016    -3.521328e-01    -5.352184e-02      2.742695e-01     -1.399973e-01     -2.442736e-01  -1.954845e-02
164         1   WALKING_UPSTAIRS   0.316721530 -2.390825e-02 -1.107584e-01       0.89888028    -3.476587e-01    -4.848258e-02      3.256749e-01     -1.275652e-01     -3.141269e-01   9.360918e-02
165         1   WALKING_UPSTAIRS   0.274254930 -2.895375e-02 -1.555832e-01       0.89996176    -3.476743e-01    -4.812372e-02      1.106967e-01      3.170803e-02     -3.419387e-02  -2.868720e-01
166         1   WALKING_UPSTAIRS   0.260344040 -3.367069e-02 -1.273018e-01       0.89560464    -3.590323e-01    -6.349164e-02      1.012720e-01      4.577634e-02      1.262691e-02  -4.025515e-01
167         1   WALKING_UPSTAIRS   0.277711110 -8.931504e-03 -8.118135e-02       0.89102832    -3.671336e-01    -6.876853e-02      5.202774e-02     -1.042386e-01     -9.094989e-02  -2.279948e-01
168         1   WALKING_UPSTAIRS   0.226227570 -5.371894e-02 -1.125206e-01       0.92556435    -3.222359e-01    -5.534415e-02      1.008581e-02      1.191371e-01     -1.114720e-02   4.829414e-01
169         1   WALKING_UPSTAIRS   0.259603820 -1.809716e-02 -1.144738e-01       0.90540474    -3.450540e-01    -5.799885e-02      1.619024e-02     -1.613232e-02      7.824279e-02   3.026893e-01
170         1   WALKING_UPSTAIRS   0.344028210 -3.587513e-02 -9.423846e-02       0.89978807    -3.507636e-01    -5.796733e-02      1.082169e-01      4.161621e-02     -1.501773e-01   4.995619e-01
171         1   WALKING_UPSTAIRS   0.370520320 -8.881052e-03 -1.519014e-01       0.89780902    -3.532148e-01    -4.338572e-02      1.472673e-01     -1.237184e-01     -2.547978e-01   1.769650e-01
172         1   WALKING_UPSTAIRS   0.273213600 -1.254663e-02 -1.278649e-01       0.90029946    -3.432554e-01    -4.916111e-02      2.295832e-01     -1.810039e-01     -2.078768e-01  -2.152065e-01
173         1   WALKING_UPSTAIRS   0.231245630 -7.222504e-03 -3.499555e-02       0.89509790    -3.375846e-01    -5.803810e-02      5.746369e-01      8.015321e-02     -2.826905e-01   1.134963e-01
174         1   WALKING_UPSTAIRS   0.250255280  7.723447e-03 -5.846276e-02       0.89390779    -3.420416e-01    -4.754959e-02      4.887864e-01     -3.996685e-02     -2.226503e-01  -8.060063e-02
175         1   WALKING_UPSTAIRS   0.230337510 -2.180670e-02 -1.187756e-01       0.89933954    -3.451352e-01    -4.348255e-02     -1.601993e-01      5.693128e-02      3.393238e-02  -3.998601e-01
176         1   WALKING_UPSTAIRS   0.229695560 -5.216571e-02 -1.117908e-01       0.90021460    -3.460161e-01    -5.566389e-02     -4.251381e-01      2.854096e-01      1.578803e-01  -2.500103e-01
177         1           STANDING   0.260761610 -3.537070e-02 -1.373078e-01       0.92902391    -3.368280e-01     1.685071e-02      9.126261e-02      3.246540e-02     -6.735808e-02   1.343988e-02
178         1           STANDING   0.289817030 -1.075175e-02 -1.199417e-01       0.92182540    -3.471794e-01     1.043504e-02      7.496633e-02      2.036864e-02      2.977007e-02  -5.376831e-04
179         1           STANDING   0.284511330 -8.544813e-03 -8.997647e-02       0.92579791    -3.439455e-01     5.662581e-03      7.757116e-02      7.084342e-03     -9.225106e-03  -1.131683e-02
180         1           STANDING   0.285274400 -4.513206e-03 -1.137861e-01       0.92797881    -3.382270e-01     1.164001e-02      7.010237e-02     -1.608471e-02     -1.799388e-02  -2.918077e-02
181         1           STANDING   0.272396640 -2.365920e-02 -1.132418e-01       0.92999424    -3.324309e-01     9.786405e-03      7.462517e-02     -1.003915e-03     -1.032455e-03  -2.993146e-02
182         1           STANDING   0.265805770 -3.276239e-02 -1.173119e-01       0.92836922    -3.364786e-01     7.110891e-03      8.039638e-02      3.466744e-02     -5.342736e-04  -2.677930e-02
183         1           STANDING   0.278426000 -1.709194e-02 -1.252963e-01       0.92493645    -3.447094e-01     3.015615e-03      7.763155e-02      2.499062e-02      1.630675e-03  -3.145810e-02
184         1           STANDING   0.279425050 -1.494741e-02 -1.101951e-01       0.92487803    -3.452228e-01    -2.604128e-03      7.550718e-02      5.505826e-03      6.330084e-03  -2.781932e-02
185         1           STANDING   0.275260760 -1.610567e-02 -1.034307e-01       0.92555134    -3.436308e-01    -3.002108e-03      7.772208e-02      8.788342e-03     -2.092132e-03  -2.574962e-02
186         1           STANDING   0.276874550 -1.860663e-02 -1.129720e-01       0.92511537    -3.431506e-01    -1.596926e-03      7.646861e-02      8.195235e-03      3.545746e-04  -2.920266e-02
187         1           STANDING   0.279241700 -1.729016e-02 -1.139404e-01       0.92506570    -3.437151e-01    -3.175535e-03      7.219480e-02      1.194099e-02     -5.758831e-05  -2.844089e-02
188         1           STANDING   0.278847830 -1.531619e-02 -1.070123e-01       0.92569508    -3.432085e-01    -5.215935e-03      7.277281e-02      5.913564e-03      7.450097e-03  -2.294691e-02
189         1           STANDING   0.273682180 -1.997567e-02 -1.075479e-01       0.92578891    -3.424389e-01    -4.957637e-03      7.539857e-02      8.158364e-03     -5.791978e-05  -2.286341e-02
190         1           STANDING   0.273949010 -2.179545e-02 -1.174360e-01       0.92431613    -3.447181e-01    -5.133500e-03      7.588228e-02      1.595992e-02     -2.152665e-02  -3.151670e-02
191         1           STANDING   0.322363080  3.422550e-02 -5.735073e-02       0.91165931    -3.688693e-01    -4.418940e-02      5.596521e-02     -7.230636e-02      8.461367e-04   7.104934e-03
192         1           STANDING   0.274526200 -2.513408e-02 -1.225122e-01       0.92696980    -3.374549e-01    -2.898820e-02      7.104643e-02     -8.040909e-03     -4.257282e-02  -2.292969e-02
193         1           STANDING   0.273806460 -1.973594e-02 -1.198870e-01       0.92628592    -3.410754e-01    -3.238694e-02      7.660573e-02      1.846731e-02      7.474858e-03  -2.748270e-02
194         1           STANDING   0.276642680 -1.675535e-02 -9.938142e-02       0.92485665    -3.428592e-01    -3.655496e-02      7.829236e-02      6.805531e-03      1.002728e-02  -2.312738e-02
195         1           STANDING   0.274363880 -2.336178e-02 -1.103355e-01       0.92429226    -3.433723e-01    -3.396255e-02      7.401431e-02      8.599978e-03     -8.217014e-03  -2.749956e-02
196         1           STANDING   0.274753660 -2.010229e-02 -1.212031e-01       0.92319593    -3.470894e-01    -3.529153e-02      7.298982e-02      1.494063e-02     -9.276998e-03  -3.055857e-02
197         1           STANDING   0.278720420 -1.450818e-02 -1.153091e-01       0.92255001    -3.485742e-01    -3.992592e-02      7.590571e-02      1.548755e-02     -1.759501e-03  -2.804734e-02
198         1           STANDING   0.279380020 -1.543831e-02 -1.112697e-01       0.92288852    -3.469996e-01    -4.256322e-02      7.689199e-02      9.763466e-03     -7.479519e-03  -2.928965e-02
199         1           STANDING   0.277343540 -1.565033e-02 -1.084477e-01       0.92317108    -3.460937e-01    -4.387502e-02      7.647070e-02      1.498295e-02      8.058941e-03  -2.778953e-02
200         1           STANDING   0.277962760 -1.504095e-02 -1.063992e-01       0.92334149    -3.451763e-01    -4.391844e-02      7.577911e-02      8.799318e-03     -1.545254e-03  -2.517651e-02
201         1           STANDING   0.279978060 -1.550519e-02 -1.062129e-01       0.92387765    -3.436586e-01    -4.284730e-02      7.665062e-02      8.126460e-03     -1.720570e-02  -2.578057e-02
202         1           STANDING   0.279701110 -1.580842e-02 -1.089220e-01       0.92454971    -3.427249e-01    -4.244559e-02      7.776403e-02      1.429513e-02      1.527806e-02  -2.940213e-02
203         1            SITTING   0.262976240 -2.873705e-04 -1.760910e-01       0.78629073     3.042710e-01     3.726550e-01      1.179486e-01     -2.116248e-01     -6.899029e-03  -6.350003e-02
204         1            SITTING   0.298117570 -3.564663e-02 -1.159299e-01       0.77811941     3.220972e-01     3.510914e-01      7.019747e-02      5.911443e-02      4.355754e-02  -5.331089e-02
205         1            SITTING   0.277274520 -1.169315e-02 -1.025889e-01       0.78539959     3.083627e-01     3.459518e-01      7.334840e-02      1.826485e-02     -1.660300e-02  -3.996607e-02
206         1            SITTING   0.278666870 -1.799943e-02 -1.100633e-01       0.78552281     3.114416e-01     3.484411e-01      7.548442e-02      4.991347e-03     -7.778519e-03  -3.104230e-02
207         1            SITTING   0.278731990 -1.810635e-02 -1.078165e-01       0.78561370     3.114661e-01     3.477830e-01      7.551090e-02      1.055911e-02      9.183590e-03  -2.748442e-02
208         1            SITTING   0.275591910 -1.396257e-02 -1.078881e-01       0.78596443     3.111794e-01     3.478302e-01      7.571431e-02      1.259557e-02     -4.165491e-03  -2.631979e-02
209         1            SITTING   0.278326780 -1.757272e-02 -1.098718e-01       0.78557279     3.126060e-01     3.481739e-01      7.502654e-02      8.569874e-03     -9.008233e-03  -2.616196e-02
210         1            SITTING   0.278394150 -1.843722e-02 -1.116638e-01       0.78557878     3.123307e-01     3.474012e-01      7.445707e-02      1.318273e-02      6.252375e-03  -2.658899e-02
211         1            SITTING   0.277509570 -1.633359e-02 -1.098948e-01       0.78579977     3.117484e-01     3.460199e-01      7.306598e-02      6.983255e-03     -3.710251e-03  -2.698803e-02
212         1            SITTING   0.277984050 -1.786704e-02 -1.069486e-01       0.78585024     3.120493e-01     3.455607e-01      7.762862e-02      9.901241e-03      6.150679e-03  -2.808573e-02
213         1            SITTING   0.275644420 -1.547023e-02 -1.082076e-01       0.78572489     3.119740e-01     3.459771e-01      7.878713e-02      1.123270e-02     -7.133425e-04  -2.824673e-02
214         1             LAYING   0.393653550 -2.363322e-02 -1.259238e-01      -0.10308768     8.018933e-01     5.025111e-01      7.892867e-02     -3.306362e-03      5.641224e-02   7.695062e-02
215         1             LAYING   0.319323830 -2.486520e-02 -9.979882e-02      -0.06299006     8.000333e-01     4.913543e-01      5.624832e-02      2.440552e-02     -1.036028e-02   2.922033e-02
216         1             LAYING   0.279036860 -1.666968e-02 -1.093544e-01      -0.04838932     7.956767e-01     4.946389e-01      7.660639e-02      1.686706e-02     -6.518910e-03  -9.867142e-03
217         1             LAYING   0.281665400 -1.757007e-02 -1.107343e-01      -0.04792757     7.957462e-01     4.938898e-01      7.514980e-02      8.422432e-03     -3.194769e-03  -2.895357e-02
218         1             LAYING   0.277141640 -1.806797e-02 -1.104177e-01      -0.04671269     7.954083e-01     4.929258e-01      6.933030e-02      6.442562e-03      6.819108e-03  -3.413290e-02
219         1             LAYING   0.278901150 -1.781442e-02 -1.069880e-01      -0.04661734     7.948222e-01     4.922744e-01      7.824497e-02      1.406273e-02     -2.361079e-03  -3.372888e-02
220         1             LAYING   0.279728340 -1.600381e-02 -1.073364e-01      -0.04618685     7.945045e-01     4.927591e-01      7.672695e-02      7.376412e-03     -2.176345e-03  -3.101367e-02
221         1             LAYING   0.276039490 -1.735717e-02 -1.089766e-01      -0.04575639     7.949408e-01     4.931766e-01      7.504709e-02      1.046319e-02     -6.383567e-03  -2.881738e-02
222         1             LAYING   0.278316320 -1.804873e-02 -1.084031e-01      -0.04623933     7.950383e-01     4.930193e-01      7.747506e-02      1.360022e-02      7.285141e-04  -2.780440e-02
223         1             LAYING   0.275752630 -1.678863e-02 -1.056231e-01      -0.04622017     7.946230e-01     4.929484e-01      7.947285e-02      4.987245e-03      1.206180e-02  -2.766036e-02
224         1             LAYING   0.278850890 -1.654418e-02 -1.090109e-01      -0.04650581     7.947139e-01     4.936105e-01      7.378466e-02      1.242925e-02     -2.746557e-03  -2.799093e-02
225         1             LAYING   0.282020740 -1.758965e-02 -1.079338e-01      -0.04582502     7.950826e-01     4.936137e-01      7.136177e-02      1.181194e-02     -1.842068e-03  -2.737718e-02
226         1            SITTING   0.310763070  1.805359e-02 -2.055484e-01       0.91575268     7.133449e-02     2.616279e-01      6.057646e-02     -1.494258e-02      1.365482e-01  -2.139452e-01
227         1            SITTING   0.264539100 -1.972232e-02 -7.190307e-02       0.92863870     9.497938e-02     2.216238e-01      7.721976e-02     -5.250083e-03      1.832222e-02  -1.458015e-01
228         1            SITTING   0.269635110 -8.931439e-03 -8.939471e-02       0.92353610     9.596018e-02     2.344372e-01      7.367929e-02      3.384486e-02     -1.846780e-02  -8.104559e-02
229         1            SITTING   0.272593540 -5.762650e-03 -1.085266e-01       0.92091184     1.006856e-01     2.420916e-01      7.624849e-02      3.376927e-03     -1.817730e-03  -3.944046e-02
230         1            SITTING   0.276828260 -1.612330e-02 -1.102335e-01       0.91934116     1.071423e-01     2.420829e-01      7.529164e-02      7.930247e-03      4.393846e-03  -2.215200e-02
